input_produit_id,input_nom_produit,input_description_produit,input_prix_produit,input_categorie_id,input_longueur_produit,input_largeur_produit,input_hauteur_produit,input_saisonnalite_produit,input_priorite_merchandising,input_contrainte_temperature_produit,input_contrainte_conditionnement_produit,input_conditionnement_produit,input_magasin_id,input_nom_magasin_magasin,input_surface_magasin,input_longueur_magasin,input_largeur_magasin,input_adresse_magasin,input_zone_id,input_nom_zone,input_description_zone,input_emplacement_zone,input_longueur_zone,input_largeur_zone,input_hauteur_zone,input_temperature_zone,input_eclairage_zone,input_quantite_stock,input_date_maj_stock,input_quantite_vente,input_prix_unitaire_vente,input_date_vente,input_promotion_id,input_nom_promotion,input_type_promotion,input_etat_promotion,input_id_supplier,input_placement_exige_supplier,input_espace_minimum_supplier,input_nom_categorie,input_saisonnalite_categorie,input_priorite_categorie,input_zone_exposition_preferee_categorie,input_temperature_exposition_categorie,input_clientele_ciblee_categorie,input_montant_total_vente,input_valeur_stock
PROD_0310,Vin Rouge Light,Description du Vin Rouge,9.02,CAT_006,22.8,17.4,26.8,printemps,3,0,liquide,verre,MAG_003,Magasin MAG_003,349.9,22.7,13.1,343 Rue de la Paix,ZONE_004,Zone 004,Zone centrale,centre,10.8,3.6,2.7,ambiante,halogene,111,2025-02-16,25,61.13,2025-03-12,PROMO_031,,,inactive,SUP_023,niveau_oeil,1.4,Catégorie CAT_006,automne,4,entree,ambiante,tous,1528.25,1001.22
PROD_0311,Jambon Blanc Light,Description du Jambon Blanc,36.52,CAT_002,27.1,9.3,21.7,toute_annee,6,0,standard,metal,MAG_002,Magasin MAG_002,880.3,54.5,22.7,150 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,entree,9.3,3.6,2.9,ambiante,LED,91,2025-03-13,11,31.78,2025-03-25,,Soldes Hiver,,planifiee,SUP_005,standard,1.9,Catégorie CAT_002,printemps,9,centre,ambiante,tous,349.58,3323.32
PROD_0312,Bière Blonde Classic,Description du Bière Blonde,15.73,CAT_006,26.1,13.3,29.5,printemps,5,0,liquide,plastique,MAG_004,Magasin MAG_004,381.4,26.3,16.4,718 Rue République,ZONE_003,Zone 003,Zone périphérique,centre,5.1,5.3,2.5,ambiante,neon,164,2025-04-06,26,72.07,2025-04-25,,,,,SUP_013,tete_gondole,3.0,Catégorie CAT_006,automne,2,entree,ambiante,senior,1873.82,2579.72
PROD_0313,Bananes Classic,Description du Bananes,20.05,CAT_006,27.0,6.5,13.1,ete,2,0,liquide,verre,MAG_004,Magasin MAG_004,352.4,23.0,14.5,534 Rue République,ZONE_002,Zone 002,Zone spécialisée,centre,11.9,4.7,3.3,ambiante,LED,12,2025-02-07,29,31.35,2025-03-04,,,,,SUP_014,standard,2.2,Catégorie CAT_006,printemps,1,centre,ambiante,senior,909.15,240.6
PROD_0314,Thé Vert Premium,Description du Thé Vert,35.48,CAT_003,17.4,9.1,29.2,hiver,5,0,liquide,carton,MAG_005,Magasin MAG_005,483.4,29.6,17.5,465 Rue République,ZONE_001,Zone 001,Zone centrale,centre,6.6,4.8,2.7,ambiante,halogene,81,2025-01-10,10,53.02,2025-01-31,,,,,SUP_017,standard,2.4,Catégorie CAT_003,ete,2,centre,ambiante,jeune,530.2,2873.88
PROD_0315,Céréales Muesli Light,Description du Céréales Muesli,25.78,CAT_004,18.5,18.9,18.3,printemps,2,1,standard,metal,MAG_003,Magasin MAG_003,414.2,22.0,14.3,910 Rue de la Paix,ZONE_001,Zone 001,Zone périphérique,centre,8.3,2.1,2.6,froid,halogene,24,2025-03-09,12,26.62,2025-03-30,,,,,SUP_009,standard,0.6,Catégorie CAT_004,hiver,7,centre,froid,tous,319.44,618.72
PROD_0316,Bananes Light,Description du Bananes,13.65,CAT_002,14.5,15.0,34.1,hiver,3,0,liquide,carton,MAG_004,Magasin MAG_004,346.5,30.7,13.4,712 Rue de la Paix,ZONE_002,Zone 002,Zone périphérique,cote,5.4,5.6,3.1,ambiante,LED,196,2025-05-24,6,48.6,2025-06-23,,,montant,inactive,SUP_019,niveau_oeil,1.8,Catégorie CAT_002,printemps,9,entree,ambiante,famille,291.6,2675.4
PROD_0317,Sauce Tomate Light,Description du Sauce Tomate,19.36,CAT_003,11.2,15.7,17.3,printemps,3,0,standard,metal,MAG_003,Magasin MAG_003,316.6,28.2,15.7,50 Rue République,ZONE_003,Zone 003,Zone périphérique,centre,8.7,4.8,3.4,ambiante,LED,194,2025-04-11,16,65.04,2025-04-11,PROMO_023,Soldes Hiver,,,SUP_019,niveau_oeil,2.2,Catégorie CAT_003,automne,7,centre,ambiante,jeune,1040.64,3755.84
PROD_0318,Vin Rouge Light,Description du Vin Rouge,7.95,CAT_005,22.6,14.5,24.8,ete,6,1,standard,metal,MAG_002,Magasin MAG_002,1036.8,50.7,17.4,397 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,fond,5.1,4.9,2.8,froid,neon,16,2025-03-02,22,55.88,2025-03-30,,,pourcentage,,SUP_019,standard,1.9,Catégorie CAT_005,automne,9,fond,froid,famille,1229.36,127.2
PROD_0319,Pommes de Terre Premium,Description du Pommes de Terre,17.96,CAT_001,10.3,11.0,28.2,toute_annee,9,0,standard,metal,MAG_005,Magasin MAG_005,356.1,23.9,16.5,515 Rue de la Paix,ZONE_002,Zone 002,Zone centrale,centre,10.5,2.5,2.5,ambiante,LED,75,2025-02-07,26,59.27,2025-02-13,PROMO_046,,,planifiee,SUP_020,niveau_oeil,1.4,Catégorie CAT_001,hiver,10,entree,ambiante,tous,1541.02,1347.0
PROD_0320,Pâtes Penne Premium,Description du Pâtes Penne,16.99,CAT_003,19.3,6.3,23.7,toute_annee,6,0,fragile,verre,MAG_001,Magasin MAG_001,658.5,30.4,20.2,94 Rue de la Paix,ZONE_004,Zone 004,Zone centrale,centre,7.7,4.4,2.9,ambiante,halogene,41,2025-03-11,6,25.3,2025-03-19,,Black Friday,,inactive,SUP_006,tete_gondole,0.7,Catégorie CAT_003,printemps,5,centre,ambiante,famille,151.8,696.59
PROD_0321,Déodorant Classic,Description du Déodorant,2.74,CAT_002,27.2,19.9,24.6,hiver,2,0,standard,plastique,MAG_003,Magasin MAG_003,368.6,24.1,18.8,246 Rue Liberté,ZONE_004,Zone 004,Zone spécialisée,centre,10.7,3.3,2.8,ambiante,halogene,135,2025-04-04,25,36.99,2025-04-20,,Soldes Hiver,,,SUP_003,niveau_oeil,2.2,Catégorie CAT_002,printemps,7,fond,ambiante,jeune,924.75,369.9
PROD_0322,Huile Olive Bio,Description du Huile Olive,6.94,CAT_003,10.8,13.7,27.3,automne,10,0,fragile,metal,MAG_001,Magasin MAG_001,542.3,33.4,20.7,86 Rue Liberté,ZONE_001,Zone 001,Zone spécialisée,centre,9.9,5.0,3.4,ambiante,LED,100,2025-02-03,18,44.0,2025-02-08,,,,,SUP_015,tete_gondole,2.3,Catégorie CAT_003,printemps,8,fond,ambiante,senior,792.0,694.0
PROD_0323,Crème Visage Classic,Description du Crème Visage,6.63,CAT_001,26.7,7.9,13.1,toute_annee,5,0,liquide,metal,MAG_002,Magasin MAG_002,881.8,52.2,26.3,360 Rue Liberté,ZONE_001,Zone 001,Zone centrale,fond,11.7,2.4,3.0,ambiante,LED,46,2025-02-22,24,50.16,2025-03-11,,,,active,SUP_024,standard,1.9,Catégorie CAT_001,automne,7,entree,ambiante,senior,1203.84,304.98
PROD_0324,Vin Rouge Classic,Description du Vin Rouge,14.22,CAT_006,22.0,17.3,11.0,ete,6,0,fragile,plastique,MAG_003,Magasin MAG_003,409.8,22.3,12.9,471 Rue Liberté,ZONE_003,Zone 003,Zone périphérique,entree,8.5,4.8,2.8,ambiante,neon,39,2025-03-02,21,30.16,2025-03-31,PROMO_031,Soldes Hiver,,,SUP_029,standard,2.0,Catégorie CAT_006,hiver,7,fond,ambiante,famille,633.36,554.58
PROD_0325,Déodorant Light,Description du Déodorant,5.45,CAT_005,18.3,7.8,27.5,printemps,6,1,fragile,verre,MAG_001,Magasin MAG_001,679.5,31.7,22.8,397 Rue de la Paix,ZONE_001,Zone 001,Zone spécialisée,entree,8.9,3.4,3.4,froid,LED,123,2025-01-05,12,9.51,2025-02-03,PROMO_001,Soldes Hiver,,,SUP_023,niveau_oeil,1.3,Catégorie CAT_005,ete,2,fond,froid,senior,114.12,670.35
PROD_0326,Yaourt Nature Classic,Description du Yaourt Nature,32.37,CAT_002,24.6,11.8,20.3,hiver,10,0,standard,carton,MAG_002,Magasin MAG_002,897.4,56.2,17.1,201 Rue Liberté,ZONE_004,Zone 004,Zone périphérique,entree,11.5,3.0,2.6,ambiante,halogene,150,2025-06-16,17,50.09,2025-07-01,PROMO_013,,,,SUP_019,tete_gondole,2.9,Catégorie CAT_002,printemps,10,entree,ambiante,famille,851.53,4855.5
PROD_0327,Déodorant Classic,Description du Déodorant,3.4,CAT_003,11.6,14.9,34.9,ete,1,0,liquide,verre,MAG_002,Magasin MAG_002,940.6,49.2,20.2,698 Rue Liberté,ZONE_002,Zone 002,Zone périphérique,entree,8.2,3.4,2.9,ambiante,halogene,169,2025-02-12,22,16.29,2025-03-14,,,,,SUP_014,niveau_oeil,2.7,Catégorie CAT_003,printemps,9,centre,ambiante,tous,358.38,574.6
PROD_0328,Déodorant Premium,Description du Déodorant,39.33,CAT_005,22.3,5.9,30.3,automne,7,1,liquide,metal,MAG_003,Magasin MAG_003,310.3,20.9,14.6,324 Rue de la Paix,ZONE_001,Zone 001,Zone périphérique,centre,11.6,4.6,3.5,froid,halogene,25,2025-04-29,29,18.9,2025-05-17,,,2pour1,,SUP_003,tete_gondole,1.7,Catégorie CAT_005,ete,3,centre,froid,senior,548.1,983.25
PROD_0329,Café Arabica Light,Description du Café Arabica,6.59,CAT_006,10.8,10.9,14.1,printemps,10,0,liquide,verre,MAG_001,Magasin MAG_001,672.5,35.4,16.6,861 Rue République,ZONE_001,Zone 001,Zone centrale,entree,10.1,2.8,2.6,ambiante,halogene,66,2025-02-23,11,47.77,2025-03-21,PROMO_022,,pourcentage,,SUP_020,niveau_oeil,2.0,Catégorie CAT_006,printemps,8,fond,ambiante,famille,525.47,434.94
PROD_0330,Fromage Emmental Premium,Description du Fromage Emmental,8.69,CAT_001,19.9,6.2,24.1,ete,1,0,fragile,carton,MAG_001,Magasin MAG_001,610.6,33.1,22.2,309 Rue Liberté,ZONE_001,Zone 001,Zone spécialisée,cote,11.4,3.6,2.8,ambiante,LED,31,2025-04-06,22,18.33,2025-04-07,,,,inactive,SUP_008,standard,0.9,Catégorie CAT_001,toute_annee,1,centre,ambiante,tous,403.26,269.39
PROD_0331,Lait Entier Premium,Description du Lait Entier,29.77,CAT_004,26.2,6.2,21.9,hiver,9,1,fragile,plastique,MAG_004,Magasin MAG_004,498.6,20.8,17.0,111 Rue de la Paix,ZONE_001,Zone 001,Zone centrale,entree,9.4,5.3,3.3,froid,neon,54,2025-01-10,29,27.95,2025-01-28,PROMO_033,,,,SUP_015,tete_gondole,2.9,Catégorie CAT_004,ete,3,entree,froid,famille,810.55,1607.58
PROD_0332,Bananes Classic,Description du Bananes,13.14,CAT_003,22.8,12.2,30.2,automne,10,0,liquide,plastique,MAG_002,Magasin MAG_002,1043.6,37.3,22.0,151 Rue République,ZONE_004,Zone 004,Zone périphérique,fond,11.7,2.1,3.5,ambiante,halogene,99,2025-01-10,1,14.2,2025-01-26,,,2pour1,,SUP_018,tete_gondole,2.5,Catégorie CAT_003,hiver,6,entree,ambiante,jeune,14.2,1300.86
PROD_0333,Riz Basmati Light,Description du Riz Basmati,7.39,CAT_001,16.4,5.8,25.0,hiver,10,0,liquide,verre,MAG_002,Magasin MAG_002,932.5,48.0,26.0,873 Rue Liberté,ZONE_003,Zone 003,Zone spécialisée,fond,11.3,3.5,2.7,ambiante,neon,81,2025-01-06,14,39.87,2025-01-16,PROMO_030,,,,SUP_030,tete_gondole,0.6,Catégorie CAT_001,ete,4,centre,ambiante,jeune,558.18,598.59
PROD_0334,Shampoing Bio,Description du Shampoing,23.07,CAT_004,25.6,13.3,30.6,hiver,3,1,standard,verre,MAG_002,Magasin MAG_002,1042.6,52.1,14.7,11 Rue de la Paix,ZONE_003,Zone 003,Zone périphérique,entree,9.4,5.1,3.1,froid,neon,34,2025-03-21,5,37.82,2025-03-30,,,,,SUP_001,tete_gondole,2.9,Catégorie CAT_004,ete,5,entree,froid,jeune,189.1,784.38
PROD_0335,Lait Entier Bio,Description du Lait Entier,5.66,CAT_006,20.6,7.8,11.5,ete,4,0,standard,plastique,MAG_003,Magasin MAG_003,513.6,27.7,17.1,864 Rue République,ZONE_002,Zone 002,Zone centrale,entree,9.2,5.1,3.0,ambiante,neon,40,2025-02-04,13,24.33,2025-02-24,,Promo Flash,,inactive,SUP_022,tete_gondole,2.2,Catégorie CAT_006,toute_annee,10,centre,ambiante,famille,316.29,226.4
PROD_0336,Shampoing Bio,Description du Shampoing,9.51,CAT_002,12.5,10.8,11.3,toute_annee,7,0,liquide,verre,MAG_001,Magasin MAG_001,594.4,27.6,19.2,326 Rue Liberté,ZONE_002,Zone 002,Zone périphérique,centre,7.8,4.0,3.0,ambiante,LED,200,2025-05-08,20,35.56,2025-05-26,PROMO_035,,pourcentage,inactive,SUP_028,tete_gondole,2.6,Catégorie CAT_002,toute_annee,10,centre,ambiante,jeune,711.2,1902.0
PROD_0337,Pâtes Penne Light,Description du Pâtes Penne,38.03,CAT_004,27.3,13.4,34.0,toute_annee,6,1,fragile,metal,MAG_001,Magasin MAG_001,600.9,26.5,23.4,184 Rue République,ZONE_001,Zone 001,Zone spécialisée,fond,5.3,2.4,2.5,froid,neon,182,2025-02-15,16,21.34,2025-03-09,,,,,SUP_026,standard,1.9,Catégorie CAT_004,printemps,4,entree,froid,jeune,341.44,6921.46
PROD_0338,Riz Basmati Light,Description du Riz Basmati,10.68,CAT_002,11.7,6.9,13.1,hiver,10,0,standard,verre,MAG_004,Magasin MAG_004,379.4,25.4,15.1,261 Rue Liberté,ZONE_004,Zone 004,Zone centrale,centre,8.6,3.0,2.9,ambiante,LED,80,2025-04-08,15,79.24,2025-04-24,,,,,SUP_014,niveau_oeil,2.2,Catégorie CAT_002,hiver,7,centre,ambiante,senior,1188.6,854.4
PROD_0339,Fromage Emmental Bio,Description du Fromage Emmental,27.99,CAT_003,17.0,12.3,20.4,hiver,4,0,fragile,carton,MAG_004,Magasin MAG_004,448.9,18.7,18.3,368 Rue de la Paix,ZONE_003,Zone 003,Zone périphérique,entree,5.2,3.3,2.7,ambiante,halogene,63,2025-06-19,4,15.09,2025-06-22,PROMO_003,,,,SUP_009,niveau_oeil,2.9,Catégorie CAT_003,automne,4,fond,ambiante,jeune,60.36,1763.37
PROD_0340,Vin Rouge Classic,Description du Vin Rouge,4.67,CAT_003,13.2,6.5,14.5,automne,7,0,fragile,carton,MAG_005,Magasin MAG_005,476.5,27.0,14.2,484 Rue Liberté,ZONE_001,Zone 001,Zone spécialisée,centre,10.6,4.7,3.0,ambiante,halogene,63,2025-04-10,8,42.21,2025-05-03,,,,,SUP_025,niveau_oeil,2.8,Catégorie CAT_003,hiver,6,entree,ambiante,senior,337.68,294.21
PROD_0341,Riz Basmati Light,Description du Riz Basmati,8.36,CAT_004,29.8,8.6,31.9,toute_annee,1,1,fragile,plastique,MAG_002,Magasin MAG_002,981.7,48.2,23.5,592 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,entree,10.8,2.9,2.9,froid,halogene,173,2025-03-05,27,37.5,2025-03-16,,,,,SUP_025,standard,2.9,Catégorie CAT_004,toute_annee,5,centre,froid,famille,1012.5,1446.28
PROD_0342,Céréales Muesli Light,Description du Céréales Muesli,7.2,CAT_001,17.2,13.7,30.8,hiver,4,0,fragile,carton,MAG_005,Magasin MAG_005,425.0,23.4,18.4,548 Rue République,ZONE_002,Zone 002,Zone centrale,cote,10.6,5.5,2.6,ambiante,LED,89,2025-04-02,19,57.83,2025-05-02,,,pourcentage,,SUP_006,tete_gondole,0.8,Catégorie CAT_001,toute_annee,8,entree,ambiante,jeune,1098.77,640.8
PROD_0343,Sauce Tomate Bio,Description du Sauce Tomate,2.73,CAT_001,29.9,7.0,26.9,automne,9,0,standard,metal,MAG_002,Magasin MAG_002,1128.0,38.9,21.5,59 Rue République,ZONE_004,Zone 004,Zone spécialisée,entree,7.8,2.5,2.7,ambiante,LED,88,2025-05-04,28,76.35,2025-06-02,,Soldes Hiver,montant,,SUP_003,niveau_oeil,2.7,Catégorie CAT_001,ete,3,entree,ambiante,senior,2137.8,240.24
PROD_0344,Pâtes Penne Classic,Description du Pâtes Penne,42.13,CAT_006,17.2,10.4,24.8,toute_annee,4,0,liquide,metal,MAG_004,Magasin MAG_004,370.9,21.5,15.6,283 Rue de la Paix,ZONE_004,Zone 004,Zone centrale,centre,9.0,2.6,3.0,ambiante,halogene,21,2025-01-22,27,47.85,2025-02-03,,Offre Spéciale,,,SUP_015,niveau_oeil,1.9,Catégorie CAT_006,toute_annee,1,fond,ambiante,famille,1291.95,884.73
PROD_0345,Yaourt Nature Classic,Description du Yaourt Nature,11.06,CAT_006,25.2,13.5,16.5,hiver,10,0,standard,metal,MAG_003,Magasin MAG_003,433.9,22.6,15.9,256 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,cote,9.9,4.3,3.3,ambiante,halogene,103,2024-12-28,30,60.92,2025-01-18,PROMO_037,Soldes Hiver,pourcentage,,SUP_021,standard,2.0,Catégorie CAT_006,automne,2,fond,ambiante,jeune,1827.6,1139.18
PROD_0346,Yaourt Nature Premium,Description du Yaourt Nature,4.76,CAT_004,21.2,12.7,17.2,toute_annee,6,1,fragile,metal,MAG_004,Magasin MAG_004,344.4,24.9,14.9,169 Rue République,ZONE_001,Zone 001,Zone centrale,entree,5.0,4.0,2.8,froid,halogene,11,2025-06-06,3,60.89,2025-06-26,,,,,SUP_028,tete_gondole,0.6,Catégorie CAT_004,hiver,1,entree,froid,senior,182.67,52.36
PROD_0347,Lait Entier Light,Description du Lait Entier,5.59,CAT_006,10.0,14.4,23.8,hiver,8,0,standard,carton,MAG_001,Magasin MAG_001,632.0,30.4,19.8,562 Rue Liberté,ZONE_002,Zone 002,Zone centrale,cote,7.9,4.1,3.4,ambiante,LED,125,2025-01-05,27,22.13,2025-01-13,,Soldes Hiver,,active,SUP_018,standard,0.6,Catégorie CAT_006,hiver,3,entree,ambiante,famille,597.51,698.75
PROD_0348,Yaourt Nature Bio,Description du Yaourt Nature,20.96,CAT_002,25.8,11.4,28.7,printemps,9,0,standard,metal,MAG_003,Magasin MAG_003,411.5,28.2,16.4,714 Rue de la Paix,ZONE_004,Zone 004,Zone spécialisée,entree,11.4,4.3,2.7,ambiante,halogene,181,2025-05-11,10,27.35,2025-05-25,PROMO_001,Black Friday,,,SUP_012,tete_gondole,1.0,Catégorie CAT_002,ete,2,entree,ambiante,tous,273.5,3793.76
PROD_0349,Dentifrice Premium,Description du Dentifrice,27.08,CAT_001,17.4,14.2,12.0,ete,2,0,liquide,plastique,MAG_001,Magasin MAG_001,559.2,26.8,24.2,742 Rue de la Paix,ZONE_003,Zone 003,Zone centrale,cote,5.6,2.7,3.0,ambiante,neon,32,2025-05-07,27,23.41,2025-05-17,,,,,SUP_013,niveau_oeil,1.2,Catégorie CAT_001,printemps,4,entree,ambiante,famille,632.07,866.56
PROD_0350,Café Arabica Classic,Description du Café Arabica,17.5,CAT_003,28.5,5.3,13.8,printemps,7,0,standard,metal,MAG_003,Magasin MAG_003,462.0,23.8,18.1,226 Rue de la Paix,ZONE_002,Zone 002,Zone spécialisée,fond,11.2,3.8,3.1,ambiante,neon,164,2025-03-15,12,55.74,2025-03-16,PROMO_014,,,,SUP_004,standard,2.2,Catégorie CAT_003,toute_annee,10,entree,ambiante,senior,668.88,2870.0
PROD_0351,Eau Minérale Light,Description du Eau Minérale,10.63,CAT_005,13.6,8.3,13.5,ete,6,1,standard,verre,MAG_001,Magasin MAG_001,551.3,33.0,20.7,872 Rue Liberté,ZONE_003,Zone 003,Zone périphérique,entree,11.0,4.0,3.2,froid,halogene,9,2024-12-29,20,25.21,2025-01-27,,,,planifiee,SUP_023,tete_gondole,2.4,Catégorie CAT_005,ete,1,fond,froid,famille,504.2,95.67
PROD_0352,Vin Rouge Premium,Description du Vin Rouge,9.5,CAT_002,29.5,14.7,33.4,printemps,3,0,fragile,metal,MAG_003,Magasin MAG_003,361.0,28.2,13.3,304 Rue de la Paix,ZONE_004,Zone 004,Zone centrale,cote,7.1,5.1,3.3,ambiante,LED,169,2025-04-24,2,57.8,2025-05-01,,,,,SUP_011,tete_gondole,2.9,Catégorie CAT_002,automne,6,fond,ambiante,famille,115.6,1605.5
PROD_0353,Vin Rouge Bio,Description du Vin Rouge,20.84,CAT_004,20.7,8.1,22.6,automne,6,1,standard,plastique,MAG_005,Magasin MAG_005,350.7,24.1,18.4,553 Rue de la Paix,ZONE_003,Zone 003,Zone spécialisée,centre,7.2,3.7,3.1,froid,neon,183,2025-06-19,24,61.66,2025-06-26,,,,,SUP_001,tete_gondole,1.1,Catégorie CAT_004,hiver,2,entree,froid,famille,1479.84,3813.72
PROD_0354,Chocolat Noir Bio,Description du Chocolat Noir,8.33,CAT_002,28.0,10.6,28.8,ete,9,0,standard,metal,MAG_002,Magasin MAG_002,845.7,46.8,21.8,743 Rue République,ZONE_002,Zone 002,Zone périphérique,centre,11.3,5.4,2.7,ambiante,neon,55,2025-05-12,8,76.85,2025-05-25,PROMO_016,,,,SUP_007,niveau_oeil,1.4,Catégorie CAT_002,hiver,2,centre,ambiante,tous,614.8,458.15
PROD_0355,Pain Complet Light,Description du Pain Complet,11.93,CAT_002,13.5,9.8,30.2,ete,8,0,standard,metal,MAG_004,Magasin MAG_004,375.2,24.5,14.0,438 Rue de la Paix,ZONE_004,Zone 004,Zone périphérique,centre,11.1,3.2,3.4,ambiante,neon,191,2025-03-09,6,69.72,2025-03-17,,,,,SUP_016,tete_gondole,2.4,Catégorie CAT_002,automne,3,fond,ambiante,tous,418.32,2278.63
PROD_0356,Café Arabica Classic,Description du Café Arabica,15.16,CAT_002,15.3,12.5,26.1,hiver,7,0,fragile,metal,MAG_002,Magasin MAG_002,1044.5,45.9,20.4,994 Rue Liberté,ZONE_002,Zone 002,Zone périphérique,cote,8.6,2.5,2.8,ambiante,halogene,83,2025-06-22,21,65.77,2025-07-10,PROMO_003,,2pour1,inactive,SUP_009,standard,2.7,Catégorie CAT_002,automne,9,fond,ambiante,tous,1381.17,1258.28
PROD_0357,Eau Minérale Light,Description du Eau Minérale,17.36,CAT_006,28.8,9.7,31.5,ete,4,0,fragile,carton,MAG_003,Magasin MAG_003,459.6,21.2,17.5,944 Rue République,ZONE_001,Zone 001,Zone spécialisée,entree,5.9,4.8,3.2,ambiante,neon,175,2025-03-19,21,56.8,2025-03-23,,,,,SUP_020,standard,1.1,Catégorie CAT_006,ete,1,entree,ambiante,famille,1192.8,3038.0
PROD_0358,Bananes Light,Description du Bananes,11.13,CAT_004,18.5,17.7,19.6,ete,7,1,fragile,verre,MAG_004,Magasin MAG_004,396.8,25.2,16.1,513 Rue Liberté,ZONE_001,Zone 001,Zone spécialisée,cote,6.2,5.3,3.0,froid,neon,83,2025-05-08,24,21.62,2025-05-21,,,,planifiee,SUP_025,niveau_oeil,2.3,Catégorie CAT_004,ete,5,fond,froid,jeune,518.88,923.79
PROD_0359,Café Arabica Light,Description du Café Arabica,11.12,CAT_006,26.3,15.6,12.6,printemps,2,0,standard,metal,MAG_004,Magasin MAG_004,524.3,25.8,18.6,538 Rue République,ZONE_003,Zone 003,Zone spécialisée,fond,10.9,4.7,3.2,ambiante,neon,115,2025-05-13,6,34.13,2025-05-18,,,pourcentage,,SUP_004,niveau_oeil,2.7,Catégorie CAT_006,toute_annee,4,entree,ambiante,jeune,204.78,1278.8
PROD_0360,Shampoing Classic,Description du Shampoing,10.66,CAT_006,9.0,19.4,27.0,hiver,8,0,liquide,carton,MAG_001,Magasin MAG_001,571.4,31.0,21.9,890 Rue Liberté,ZONE_002,Zone 002,Zone centrale,entree,9.4,3.1,2.7,ambiante,halogene,26,2025-05-07,13,75.83,2025-05-10,,,,,SUP_022,tete_gondole,1.2,Catégorie CAT_006,printemps,1,centre,ambiante,famille,985.79,277.16
PROD_0361,Riz Basmati Premium,Description du Riz Basmati,12.47,CAT_001,16.1,10.4,18.6,hiver,10,0,liquide,verre,MAG_005,Magasin MAG_005,373.8,29.1,16.8,955 Rue République,ZONE_001,Zone 001,Zone périphérique,fond,8.6,3.8,3.4,ambiante,neon,114,2025-02-12,11,44.4,2025-02-23,,,,inactive,SUP_022,niveau_oeil,1.8,Catégorie CAT_001,hiver,10,entree,ambiante,senior,488.4,1421.58
PROD_0362,Pain Complet Light,Description du Pain Complet,33.85,CAT_001,17.1,11.3,29.6,ete,1,0,liquide,carton,MAG_003,Magasin MAG_003,390.9,24.7,18.0,890 Rue Liberté,ZONE_001,Zone 001,Zone périphérique,centre,6.4,5.3,3.1,ambiante,halogene,120,2024-12-29,20,38.17,2025-01-19,,,,planifiee,SUP_027,niveau_oeil,1.6,Catégorie CAT_001,printemps,6,entree,ambiante,senior,763.4,4062.0
PROD_0363,Fromage Emmental Premium,Description du Fromage Emmental,13.29,CAT_002,21.1,19.9,20.9,automne,7,0,fragile,carton,MAG_004,Magasin MAG_004,442.9,22.5,12.0,752 Rue République,ZONE_004,Zone 004,Zone périphérique,centre,11.4,3.4,2.6,ambiante,neon,41,2025-01-20,28,22.71,2025-02-05,,,,inactive,SUP_026,tete_gondole,1.5,Catégorie CAT_002,automne,9,centre,ambiante,jeune,635.88,544.89
PROD_0364,Jus Orange Bio,Description du Jus Orange,13.47,CAT_001,17.5,6.8,22.8,ete,4,0,standard,carton,MAG_004,Magasin MAG_004,364.3,26.6,16.6,109 Rue République,ZONE_004,Zone 004,Zone spécialisée,entree,7.4,3.5,3.1,ambiante,LED,88,2025-02-07,29,59.75,2025-02-19,,Offre Spéciale,,,SUP_022,tete_gondole,0.8,Catégorie CAT_001,ete,9,fond,ambiante,tous,1732.75,1185.36
PROD_0365,Savon Premium,Description du Savon,3.74,CAT_006,22.9,12.6,31.5,automne,7,0,liquide,metal,MAG_001,Magasin MAG_001,662.6,28.7,18.6,670 Rue Liberté,ZONE_003,Zone 003,Zone spécialisée,cote,11.1,2.0,3.3,ambiante,LED,62,2025-04-29,9,41.17,2025-05-02,,Offre Spéciale,,,SUP_024,tete_gondole,3.0,Catégorie CAT_006,toute_annee,6,entree,ambiante,senior,370.53,231.88
PROD_0366,Sauce Tomate Bio,Description du Sauce Tomate,19.96,CAT_005,19.8,19.9,31.4,hiver,7,1,fragile,verre,MAG_004,Magasin MAG_004,416.1,25.0,14.4,817 Rue Liberté,ZONE_001,Zone 001,Zone centrale,centre,5.7,4.8,2.8,froid,LED,106,2025-06-10,1,8.5,2025-06-27,,,,,SUP_008,niveau_oeil,1.5,Catégorie CAT_005,hiver,3,fond,froid,senior,8.5,2115.76
PROD_0367,Pommes de Terre Classic,Description du Pommes de Terre,9.04,CAT_006,8.0,9.6,16.0,toute_annee,2,0,fragile,metal,MAG_002,Magasin MAG_002,1066.5,47.2,23.0,647 Rue de la Paix,ZONE_001,Zone 001,Zone périphérique,fond,6.6,2.3,2.7,ambiante,neon,101,2025-04-05,2,48.0,2025-04-30,,,2pour1,,SUP_008,standard,1.2,Catégorie CAT_006,printemps,3,centre,ambiante,tous,96.0,913.04
